filename,words_sentences,blw,lable,predict
data/ppVietnamese_by_catalog/Difficult/l/l (64).txt,37.7189189189,12.5490196078,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (354).txt,26.8846153846,11.3636363636,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (181).txt,19.25,18.5185185185,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (562).txt,15.7142857143,15.7407407407,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (331).txt,24.7,15.0943396226,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (255).txt,19.0,8.25688073394,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (44).txt,11.0666666667,23.2876712329,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (18).txt,10.0,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (733).txt,13.0555555556,20.652173913,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (106).txt,11.8571428571,13.7254901961,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (32).txt,6.8125,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (268).txt,24.75,10.4166666667,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (739).txt,23.1666666667,15.9090909091,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (171).txt,19.7777777778,14.1843971631,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (1).txt,16.6129032258,11.7001828154,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (126).txt,23.0,12.2641509434,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (1).txt,41.5368421053,13.6298421808,3,3.0
data/ppVietnamese_by_catalog/Difficult/l/l (20).txt,59.5357142857,13.612565445,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (20).txt,11.3076923077,17.2131147541,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (498).txt,17.7142857143,13.3079847909,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (27).txt,23.2857142857,9.23076923077,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (172).txt,25.0757575758,14.161849711,3,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (174).txt,14.6068965517,15.5319148936,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (180).txt,40.4262295082,15.3571428571,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1060).txt,30.48,11.9382022472,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (93).txt,26.0,18.5714285714,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (265).txt,27.2857142857,10.101010101,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (902).txt,22.4528301887,13.9088729017,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1052).txt,26.6333333333,12.8205128205,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (228).txt,11.6666666667,29.2682926829,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (19).txt,23.4,8.18181818182,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (2).txt,18.5673758865,10.9114249037,3,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (41).txt,15.9310344828,12.9824561404,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (787).txt,25.0,26.6666666667,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (514).txt,16.0,23.4042553191,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (769).txt,12.875,13.7724550898,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (173).txt,19.8,16.9230769231,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (778).txt,22.8695652174,15.2173913043,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (181).txt,21.4193548387,14.1666666667,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (22).txt,13.1428571429,15.0,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (6).txt,16.537037037,10.8303249097,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (582).txt,24.5714285714,16.1290322581,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (79).txt,20.0909090909,17.5925925926,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (77).txt,21.6595744681,12.2448979592,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (13).txt,15.5925925926,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (165).txt,16.9090909091,5.47945205479,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (641).txt,16.6666666667,11.2676056338,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (291).txt,14.4545454545,14.7540983607,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (115).txt,15.75,16.2393162393,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (360).txt,24.5,8.91089108911,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (261).txt,17.6666666667,18.3908045977,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (28).txt,15.5625,11.6959064327,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (455).txt,20.9583333333,19.2488262911,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (736).txt,15.2765957447,11.5555555556,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (266).txt,67.82,13.3126934985,3,3.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (6).txt,14.2352941176,14.5833333333,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (213).txt,12.9473684211,12.0879120879,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (425).txt,19.1111111111,14.3968871595,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (162).txt,16.5172413793,15.6028368794,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (11).txt,22.6279069767,15.7894736842,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (623).txt,33.4262295082,10.3813559322,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (340).txt,17.4482758621,13.7362637363,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (664).txt,16.9411764706,16.9117647059,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (279).txt,20.2105263158,19.7530864198,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1112).txt,27.0588235294,18.6440677966,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (34).txt,22.5,14.8717948718,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1028).txt,27.3086419753,10.2119460501,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (48).txt,21.619047619,16.847826087,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (292).txt,8.39344262295,9.54198473282,1,1.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (30).txt,20.5109489051,6.98151950719,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (109).txt,20.8157894737,13.4453781513,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (55).txt,17.6666666667,15.0326797386,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (24).txt,7.83333333333,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (560).txt,11.3636363636,13.2352941176,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (314).txt,15.5,18.0,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (31).txt,20.4347826087,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (35).txt,28.0,10.7061503417,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (92).txt,16.125,16.1764705882,1,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (26).txt,14.7058823529,10.6060606061,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (516).txt,29.8375,12.5874125874,3,3.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (334).txt,20.4285714286,8.62944162437,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (135).txt,29.6783625731,9.89247311828,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (462).txt,18.8888888889,14.9425287356,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (12).txt,11.375,18.75,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (223).txt,33.0215053763,13.4589502019,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (277).txt,17.5416666667,15.5688622754,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (104).txt,28.2134831461,11.8705035971,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (205).txt,13.8888888889,22.5563909774,2,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (12).txt,14.3333333333,13.8686131387,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (9).txt,21.4444444444,18.2795698925,2,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (47).txt,13.0909090909,11.4942528736,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (316).txt,15.375,9.93377483444,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (889).txt,48.25,12.8547579299,3,3.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (169).txt,18.3563829787,12.0521172638,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (11).txt,19.6666666667,16.3265306122,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (83).txt,20.2814569536,9.30902111324,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (200).txt,14.75,25.9259259259,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (182).txt,27.25,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (46).txt,13.8571428571,9.39597315436,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (296).txt,16.75,18.9189189189,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (39).txt,18.1333333333,13.1782945736,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (90).txt,20.5,19.512195122,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (202).txt,19.8333333333,8.19672131148,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (768).txt,18.5405405405,12.1338912134,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (91).txt,22.3633633634,10.3972950127,3,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (298).txt,14.1818181818,11.5107913669,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (411).txt,19.6486486486,12.6984126984,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (614).txt,19.0227272727,11.4186851211,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (3).txt,11.8,19.6428571429,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (217).txt,14.2413793103,9.94152046784,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (210).txt,16.6590909091,18.9873417722,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (473).txt,25.1951219512,8.67992766727,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (770).txt,12.6428571429,8.69565217391,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (736).txt,14.4,9.40170940171,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (43).txt,13.1428571429,17.7419354839,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (21).txt,23.8181818182,11.1111111111,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (389).txt,30.0211267606,8.95170789164,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (101).txt,21.0,14.1025641026,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (497).txt,13.2857142857,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (656).txt,13.0,15.6862745098,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (66).txt,10.2222222222,15.3225806452,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (152).txt,15.7714285714,13.9664804469,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (14).txt,30.6615384615,10.5121293801,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (410).txt,13.9444444444,16.8539325843,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (341).txt,14.3157894737,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (354).txt,27.2096774194,15.291750503,3,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (70).txt,21.3670886076,10.3658536585,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (284).txt,19.8947368421,13.7651821862,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (226).txt,19.5,20.5882352941,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (214).txt,9.0,16.049382716,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (160).txt,17.8461538462,12.1212121212,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (37).txt,17.4375,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (91).txt,25.7058823529,14.880952381,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (727).txt,13.7058823529,5.26315789474,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (728).txt,18.775,10.3448275862,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (24).txt,24.5714285714,19.0476190476,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (26).txt,9.97674418605,17.8571428571,1,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (10).txt,15.6111111111,11.7647058824,1,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (43).txt,9.57575757576,12.1739130435,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (204).txt,10.0,16.1290322581,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (448).txt,22.9655172414,14.3410852713,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (135).txt,9.61904761905,19.2139737991,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (26).txt,12.125,10.2272727273,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (597).txt,15.8,16.7664670659,1,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (50).txt,23.7738095238,12.4716553288,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (231).txt,18.9047619048,12.1428571429,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (275).txt,32.6323529412,12.9370629371,3,3.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (328).txt,12.8571428571,20.6896551724,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1094).txt,29.1666666667,12.0,2,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (137).txt,13.45,14.8148148148,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (592).txt,15.2173913043,14.3790849673,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (50).txt,38.347826087,14.0794223827,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (18).txt,15.3636363636,18.0722891566,1,1.0
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (128).txt,17.08,14.1176470588,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (43).txt,11.1578947368,17.6470588235,1,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (179).txt,17.6754385965,17.7730192719,1,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (330).txt,30.3333333333,14.8936170213,2,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (39).txt,10.2083333333,10.3773584906,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (849).txt,18.2972972973,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (74).txt,21.2949852507,9.51086956522,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (303).txt,13.3555555556,10.0,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (41).txt,17.3,16.2962962963,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (281).txt,11.5,15.2380952381,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (97).txt,16.0,20.0,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (198).txt,18.3214285714,11.4678899083,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (331).txt,16.2,20.0,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (108).txt,19.0,11.8279569892,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (162).txt,13.75,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (224).txt,18.0588235294,14.4736842105,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (302).txt,15.1081081081,11.7073170732,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (557).txt,24.25,17.9775280899,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (225).txt,21.2222222222,14.4444444444,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (488).txt,34.0465116279,11.6853932584,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (742).txt,18.4565217391,18.045112782,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (541).txt,22.4,10.7692307692,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (145).txt,28.3333333333,14.7058823529,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (230).txt,19.3333333333,22.7272727273,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (287).txt,28.6734693878,14.4329896907,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (478).txt,16.2532467532,10.7936507937,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (709).txt,19.3333333333,13.1782945736,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (577).txt,9.45454545455,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (47).txt,19.875,15.7754010695,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (341).txt,31.8947368421,11.4832535885,2,3.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (23).txt,16.4,20.4545454545,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (82).txt,23.2857142857,16.0714285714,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (202).txt,13.56,17.3228346457,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (217).txt,30.0,8.86075949367,2,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (686).txt,11.7142857143,18.75,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (81).txt,14.4285714286,18.2203389831,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,13.3333333333,11.5384615385,2,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (60).txt,18.1828793774,9.52986022872,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (203).txt,17.75,12.2950819672,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (280).txt,12.0317460317,14.1732283465,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,24.9411764706,13.1578947368,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (171).txt,50.487804878,11.8055555556,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,23.625,13.2890365449,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,32.7183098592,10.9022556391,3,3.0
data/ppVietnamese_by_catalog/Easy/t/t (33).txt,15.1666666667,14.5038167939,1,1.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (59).txt,14.037037037,17.6470588235,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (78).txt,30.0154639175,12.7906976744,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (805).txt,16.0,13.0952380952,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (4).txt,21.1578947368,15.2866242038,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (109).txt,22.4230769231,15.0943396226,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,12.7631578947,17.8571428571,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,15.9142857143,13.1818181818,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,17.3769230769,11.1480865225,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,17.6607142857,12.3595505618,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,26.3,10.4562737643,3,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (558).txt,29.3333333333,13.3333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (83).txt,15.7777777778,16.7630057803,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (246).txt,9.375,22.2222222222,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,30.4791666667,10.1265822785,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (86).txt,15.625,14.7727272727,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (132).txt,16.6774193548,9.89583333333,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,22.0461538462,19.8830409357,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (561).txt,21.1818181818,20.6896551724,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (15).txt,18.3529411765,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (55).txt,20.0833333333,11.9266055046,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,16.8,10.9756097561,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,13.7142857143,17.5,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (346).txt,23.8727272727,9.41176470588,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,30.4949494949,10.8156028369,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,29.125,10.7894736842,3,3.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (194).txt,12.7857142857,19.3832599119,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (466).txt,18.0,0.0,1,3.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (17).txt,7.90909090909,24.4444444444,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,14.2,24.6575342466,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,16.9428571429,11.5207373272,2,1.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (232).txt,24.9189189189,12.2362869198,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (30).txt,14.3470588235,14.5748987854,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (140).txt,30.5625,9.25925925926,2,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (14).txt,26.1666666667,13.0434782609,2,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (298).txt,23.1428571429,10.2189781022,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (614).txt,24.1326530612,12.6956521739,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (148).txt,26.6956521739,13.4939759036,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (78).txt,6.47169811321,18.2608695652,1,1.0
data/ppVietnamese_by_catalog/Easy/t/t (44).txt,18.2631578947,12.582781457,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (118).txt,15.9444444444,14.8760330579,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (678).txt,27.0,14.1666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (757).txt,13.1111111111,15.9292035398,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (520).txt,33.1607142857,9.20245398773,3,3.0
