filename,letters_words,blw,lable,predict
data/ppVietnamese_by_catalog/Easy/gs/gs (166).txt,5.26247165533,15.9544159544,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (643).txt,6.16083916084,9.375,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (108).txt,5.01463414634,14.4186046512,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (17).txt,6.28776978417,13.698630137,1,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (64).txt,7.24276296933,12.5490196078,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (354).txt,6.36766809728,11.3636363636,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (181).txt,5.22727272727,18.5185185185,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (562).txt,6.71363636364,15.7407407407,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (331).txt,6.30769230769,15.0943396226,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (255).txt,6.34649122807,8.25688073394,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (44).txt,4.74698795181,23.2876712329,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (18).txt,5.0,11.1111111111,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (733).txt,5.19574468085,20.652173913,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (106).txt,6.20481927711,13.7254901961,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (32).txt,6.90825688073,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (268).txt,5.93939393939,10.4166666667,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (739).txt,6.37050359712,15.9090909091,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (171).txt,6.37921348315,14.1843971631,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (1).txt,7.19922330097,11.7001828154,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (126).txt,6.10144927536,12.2641509434,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (1).txt,7.45995945261,13.6298421808,3,3.0
data/ppVietnamese_by_catalog/Difficult/l/l (20).txt,7.05698860228,13.612565445,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (20).txt,5.32993197279,17.2131147541,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (498).txt,6.62580645161,13.3079847909,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (27).txt,6.33128834356,9.23076923077,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (172).txt,7.0996978852,14.161849711,3,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (174).txt,4.93059490085,15.5319148936,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (180).txt,7.07299270073,15.3571428571,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1060).txt,7.82053805774,11.9382022472,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (93).txt,6.62820512821,18.5714285714,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (265).txt,6.75392670157,10.101010101,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (902).txt,6.21092436975,13.9088729017,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1052).txt,6.48685857322,12.8205128205,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (228).txt,6.34285714286,29.2682926829,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (19).txt,6.78290598291,8.18181818182,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (2).txt,7.56837280367,10.9114249037,3,3.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (41).txt,5.46861471861,12.9824561404,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (787).txt,7.52,26.6666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (514).txt,6.05,23.4042553191,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (769).txt,5.79611650485,13.7724550898,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (173).txt,7.14141414141,16.9230769231,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (778).txt,6.01711026616,15.2173913043,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (181).txt,5.91265060241,14.1666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (22).txt,5.75,15.0,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (6).txt,5.9686450168,10.8303249097,2,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (582).txt,5.57558139535,16.1290322581,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (79).txt,6.03167420814,17.5925925926,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (77).txt,5.49214145383,12.2448979592,2,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (13).txt,5.07600950119,13.7254901961,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (165).txt,6.05913978495,5.47945205479,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (641).txt,6.12666666667,11.2676056338,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (291).txt,5.37735849057,14.7540983607,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (115).txt,5.2619047619,16.2393162393,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (360).txt,6.89795918367,8.91089108911,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (261).txt,6.93081761006,18.3908045977,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (28).txt,5.28313253012,11.6959064327,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (455).txt,6.23061630219,19.2488262911,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (736).txt,6.25348189415,11.5555555556,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (266).txt,6.31023296963,13.3126934985,3,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (6).txt,4.68181818182,14.5833333333,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (213).txt,5.20325203252,12.0879120879,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (425).txt,6.03488372093,14.3968871595,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (162).txt,6.14405010438,15.6028368794,2,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (11).txt,5.54162384378,15.7894736842,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (623).txt,6.84306032369,10.3813559322,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (340).txt,7.05335968379,13.7362637363,2,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (664).txt,5.5625,16.9117647059,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (279).txt,6.33072916667,19.7530864198,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1112).txt,6.09347826087,18.6440677966,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (34).txt,5.77037037037,14.8717948718,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1028).txt,7.87884267631,10.2119460501,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (48).txt,5.50660792952,16.847826087,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (292).txt,5.5048828125,9.54198473282,1,1.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (30).txt,7.56832740214,6.98151950719,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (109).txt,5.94058154235,13.4453781513,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (55).txt,13.5056603774,15.0326797386,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (24).txt,5.34042553191,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (560).txt,6.752,13.2352941176,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (314).txt,7.34408602151,18.0,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (31).txt,5.76170212766,14.2857142857,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (35).txt,7.38861985472,10.7061503417,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (92).txt,5.3023255814,16.1764705882,1,1.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (26).txt,4.844,10.6060606061,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (516).txt,5.75408462505,12.5874125874,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (334).txt,6.44988344988,8.62944162437,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (135).txt,7.14837438424,9.89247311828,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (462).txt,6.80588235294,14.9425287356,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (12).txt,6.41758241758,18.75,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (223).txt,7.33344187561,13.4589502019,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (277).txt,6.21377672209,15.5688622754,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (104).txt,7.7037037037,11.8705035971,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (205).txt,5.50133333333,22.5563909774,2,2.0
data/ppVietnamese_by_catalog/Easy/jk/jk (12).txt,5.28488372093,13.8686131387,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (9).txt,7.30051813472,18.2795698925,2,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (47).txt,4.76388888889,11.4942528736,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (316).txt,5.88075880759,9.93377483444,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (889).txt,7.05215889465,12.8547579299,3,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (169).txt,7.00463633729,12.0521172638,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (11).txt,4.81167608286,16.3265306122,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (83).txt,7.67379591837,9.30902111324,3,3.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (200).txt,4.87288135593,25.9259259259,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (182).txt,6.8119266055,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (46).txt,5.8118556701,9.39597315436,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (296).txt,8.34328358209,18.9189189189,2,3.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (39).txt,5.91176470588,13.1782945736,1,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (90).txt,5.33536585366,19.512195122,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (202).txt,7.21428571429,8.19672131148,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (768).txt,5.89358600583,12.1338912134,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (91).txt,7.15026185041,10.3972950127,3,3.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (298).txt,6.11217948718,11.5107913669,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (411).txt,6.50343878955,12.6984126984,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (614).txt,6.51493428913,11.4186851211,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (3).txt,5.13559322034,19.6428571429,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (217).txt,5.3995157385,9.94152046784,1,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (210).txt,5.27148703956,18.9873417722,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (473).txt,7.09099709584,8.67992766727,3,3.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (770).txt,6.90960451977,8.69565217391,2,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (736).txt,5.80555555556,9.40170940171,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (43).txt,6.21739130435,17.7419354839,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (21).txt,6.64885496183,11.1111111111,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (389).txt,7.47290640394,8.95170789164,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (101).txt,6.73015873016,14.1025641026,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (497).txt,7.01433691756,14.2857142857,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (656).txt,6.32967032967,15.6862745098,1,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (66).txt,5.40217391304,15.3225806452,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (152).txt,5.80615942029,13.9664804469,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (14).txt,7.36176618164,10.5121293801,3,3.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (410).txt,5.82470119522,16.8539325843,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (341).txt,6.61029411765,16.6666666667,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (354).txt,7.30409010077,15.291750503,3,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (70).txt,5.97985781991,10.3658536585,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (284).txt,5.71560846561,13.7651821862,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (226).txt,6.61538461538,20.5882352941,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (214).txt,5.29444444444,16.049382716,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (160).txt,5.83189655172,12.1212121212,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (37).txt,5.30107526882,13.5135135135,1,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (91).txt,6.04118993135,14.880952381,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (727).txt,5.90987124464,5.26315789474,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (728).txt,5.69640479361,10.3448275862,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (24).txt,5.69186046512,19.0476190476,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (26).txt,5.10023310023,17.8571428571,1,1.0
data/ppVietnamese_by_catalog/Easy/jk/jk (10).txt,4.76868327402,11.7647058824,1,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (43).txt,5.22784810127,12.1739130435,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (204).txt,6.4125,16.1290322581,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (448).txt,6.5045045045,14.3410852713,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (135).txt,4.99834983498,19.2139737991,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (26).txt,6.47422680412,10.2272727273,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (597).txt,6.79113924051,16.7664670659,1,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (50).txt,6.21281922884,12.4716553288,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (231).txt,6.36523929471,12.1428571429,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (275).txt,7.19062640829,12.9370629371,3,2.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (328).txt,6.27222222222,20.6896551724,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1094).txt,6.28428571429,12.0,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (137).txt,5.3531598513,14.8148148148,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (592).txt,6.40857142857,14.3790849673,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (50).txt,7.22732426304,14.0794223827,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (18).txt,6.15976331361,18.0722891566,1,2.0
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (128).txt,5.57142857143,14.1176470588,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (43).txt,5.7570754717,17.6470588235,1,2.0
data/ppVietnamese_by_catalog/Easy/gs/gs (179).txt,5.26650124069,17.7730192719,1,1.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (330).txt,6.97802197802,14.8936170213,2,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (39).txt,5.38367346939,10.3773584906,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (849).txt,6.1270310192,13.3333333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (74).txt,6.99390497299,9.51086956522,3,3.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (303).txt,6.4775374376,10.0,2,2.0
data/ppVietnamese_by_catalog/Easy/t/t (41).txt,5.37283236994,16.2962962963,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (281).txt,18.1913043478,15.2380952381,3,3.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (97).txt,5.41176470588,20.0,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (198).txt,6.02339181287,11.4678899083,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (331).txt,5.59259259259,20.0,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (108).txt,5.84398496241,11.8279569892,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (162).txt,5.51636363636,16.6666666667,1,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (224).txt,6.41042345277,14.4736842105,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (302).txt,6.64937388193,11.7073170732,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (557).txt,6.79896907216,17.9775280899,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (225).txt,5.85863874346,14.4444444444,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (488).txt,7.51980874317,11.6853932584,3,3.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (742).txt,6.07184923439,18.045112782,2,2.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (541).txt,5.85714285714,10.7692307692,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (145).txt,6.72352941176,14.7058823529,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (230).txt,6.01149425287,22.7272727273,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (287).txt,6.56797153025,14.4329896907,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (478).txt,6.93927287255,10.7936507937,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (709).txt,6.36896551724,13.1782945736,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (577).txt,5.125,16.6666666667,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (47).txt,5.32232704403,15.7754010695,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (341).txt,6.41584158416,11.4832535885,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (23).txt,5.5487804878,20.4545454545,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (82).txt,5.76319018405,16.0714285714,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (202).txt,4.79646017699,17.3228346457,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (217).txt,6.72,8.86075949367,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (686).txt,5.9918699187,18.75,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (81).txt,5.20198019802,18.2203389831,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,6.15,11.5384615385,2,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (60).txt,7.3522362508,9.52986022872,3,3.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (203).txt,6.02816901408,12.2950819672,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (280).txt,5.3654353562,14.1732283465,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,5.91037735849,13.1578947368,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (171).txt,7.81497584541,11.8055555556,3,3.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,6.75396825397,13.2890365449,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,7.08458889367,10.9022556391,3,2.0
data/ppVietnamese_by_catalog/Easy/t/t (33).txt,6.03296703297,14.5038167939,1,2.0
data/ppVietnamese_by_catalog/Easy/ebe/ebe (59).txt,4.83113456464,17.6470588235,1,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (78).txt,7.23819337111,12.7906976744,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (805).txt,6.48295454545,13.0952380952,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (4).txt,5.69154228856,15.2866242038,1,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (109).txt,5.58490566038,15.0943396226,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,6.61649484536,17.8571428571,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,6.4236983842,13.1818181818,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,7.33776007083,11.1480865225,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,7.15874620829,12.3595505618,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,7.54990494297,10.4562737643,3,3.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (558).txt,6.41477272727,13.3333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (83).txt,5.96009389671,16.7630057803,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (246).txt,6.14666666667,22.2222222222,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,7.95898838004,10.1265822785,3,3.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (86).txt,5.636,14.7727272727,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (132).txt,6.00967117988,9.89583333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,6.79274249826,19.8830409357,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (561).txt,5.82832618026,20.6896551724,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (15).txt,6.25641025641,11.1111111111,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (55).txt,6.06639004149,11.9266055046,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,5.78571428571,10.9756097561,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,5.734375,17.5,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (346).txt,7.70944402133,9.41176470588,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,7.26796952633,10.8156028369,3,3.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,7.36137339056,10.7894736842,3,3.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (194).txt,5.98324022346,19.3832599119,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (466).txt,5.66666666667,0.0,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (17).txt,5.62068965517,24.4444444444,1,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,5.95070422535,24.6575342466,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,5.85834738617,11.5207373272,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (232).txt,5.70498915401,12.2362869198,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (30).txt,6.66912669127,14.5748987854,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (140).txt,6.30265848671,9.25925925926,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (14).txt,6.33121019108,13.0434782609,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (298).txt,6.29938271605,10.2189781022,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (614).txt,7.62156448203,12.6956521739,3,3.0
