filename,letters_words,blw,lable,predict,,,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (264).txt,,6.36512802,14.336917563,3,2,0,
data/ppVietnamese_by_catalog/Easy/gs/gs (166).txt,,5.262471655,15.954415954,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (643).txt,,6.160839161,9.375,2,2,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (108).txt,,5.014634146,14.418604651,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (17).txt,,6.287769784,13.698630137,1,2,0,
data/ppVietnamese_by_catalog/Difficult/l/l (64).txt,,7.242762969,12.549019608,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (354).txt,,6.367668097,11.363636364,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (181).txt,,5.227272727,18.518518519,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (562).txt,,6.713636364,15.740740741,1,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (331).txt,,6.307692308,15.094339623,2,2,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (255).txt,,6.346491228,8.256880734,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (44).txt,,4.746987952,23.287671233,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (18).txt,,5,11.111111111,1,1,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (733).txt,,5.195744681,20.652173913,2,1,0,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (106).txt,,6.204819277,13.725490196,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (32).txt,,6.908256881,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (268).txt,,5.939393939,10.416666667,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (739).txt,,6.370503597,15.909090909,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (171).txt,,6.379213483,14.184397163,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (1).txt,,7.199223301,11.700182815,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (126).txt,,6.101449275,12.264150943,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (1).txt,,7.459959453,13.629842181,3,3,1,
data/ppVietnamese_by_catalog/Difficult/l/l (20).txt,,7.056988602,13.612565445,3,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (20).txt,,5.329931973,17.213114754,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (498).txt,,6.625806452,13.307984791,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (27).txt,,6.331288344,9.230769231,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (172).txt,,7.099697885,14.161849711,3,2,0,
data/ppVietnamese_by_catalog/Easy/gs/gs (174).txt,,4.930594901,15.531914894,1,1,1,
data/ppVietnamese_by_catalog/Difficult/l/l (180).txt,,7.072992701,15.357142857,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1060).txt,,7.820538058,11.938202247,3,3,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (93).txt,,6.628205128,18.571428571,2,2,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (265).txt,,6.753926702,10.101010101,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (902).txt,,6.21092437,13.908872902,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1052).txt,,6.486858573,12.820512821,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (228).txt,,6.342857143,29.268292683,1,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (19).txt,,6.782905983,8.181818182,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (2).txt,,7.568372804,10.911424904,3,3,1,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (41).txt,,5.468614719,12.98245614,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (787).txt,,7.52,26.666666667,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (514).txt,,6.05,23.404255319,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (769).txt,,5.796116505,13.77245509,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (173).txt,,7.141414141,16.923076923,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (778).txt,,6.017110266,15.217391304,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (181).txt,,5.912650602,14.166666667,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (22).txt,,5.75,15,1,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (6).txt,,5.968645017,10.83032491,2,2,1,
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (582).txt,,5.575581395,16.129032258,2,1,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (79).txt,,6.031674208,17.592592593,2,2,1,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (77).txt,,5.492141454,12.244897959,2,1,0,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (13).txt,,5.076009501,13.725490196,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (165).txt,,6.059139785,5.479452055,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (641).txt,,6.126666667,11.267605634,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (291).txt,,5.377358491,14.754098361,1,1,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (115).txt,,5.261904762,16.239316239,2,1,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (360).txt,,6.897959184,8.910891089,2,3,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (261).txt,,6.93081761,18.390804598,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (28).txt,,5.28313253,11.695906433,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (455).txt,,6.230616302,19.248826291,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (736).txt,,6.253481894,11.555555556,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (266).txt,,6.31023297,13.312693498,3,2,0,
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (6).txt,,4.681818182,14.583333333,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (213).txt,,5.203252033,12.087912088,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (425).txt,,6.034883721,14.39688716,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (162).txt,,6.144050104,15.602836879,2,2,1,
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (11).txt,,5.541623844,15.789473684,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (623).txt,,6.843060324,10.381355932,3,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (340).txt,,7.053359684,13.736263736,2,2,1,
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (664).txt,,5.5625,16.911764706,2,1,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (279).txt,,6.330729167,19.75308642,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1112).txt,,6.093478261,18.644067797,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (34).txt,,5.77037037,14.871794872,1,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1028).txt,,7.878842676,10.21194605,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (48).txt,,5.50660793,16.847826087,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (292).txt,,5.504882812,9.541984733,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ml/ml (30).txt,,7.568327402,6.981519507,3,3,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (109).txt,,5.940581542,13.445378151,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (55).txt,,13.505660377,15.032679739,3,3,1,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (24).txt,,5.340425532,16.666666667,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (560).txt,,6.752,13.235294118,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (314).txt,,7.344086022,18,2,2,1,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (31).txt,,5.761702128,14.285714286,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (35).txt,,7.388619855,10.706150342,3,3,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (92).txt,,5.302325581,16.176470588,1,1,1,
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (26).txt,,4.844,10.606060606,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (516).txt,,5.754084625,12.587412587,3,1,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (334).txt,,6.44988345,8.629441624,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (135).txt,,7.148374384,9.892473118,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (462).txt,,6.805882353,14.942528736,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (12).txt,,6.417582418,18.75,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (223).txt,,7.333441876,13.458950202,3,3,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (277).txt,,6.213776722,15.568862275,2,2,1,
data/ppVietnamese_by_catalog/Difficult/l/l (104).txt,,7.703703704,11.870503597,3,3,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (205).txt,,5.501333333,22.556390977,2,1,0,
data/ppVietnamese_by_catalog/Easy/jk/jk (12).txt,,5.284883721,13.868613139,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (9).txt,,7.300518135,18.279569892,2,2,1,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (47).txt,,4.763888889,11.494252874,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (316).txt,,5.880758808,9.933774834,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (889).txt,,7.052158895,12.85475793,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tl/tl (169).txt,,7.004636337,12.052117264,3,2,0,
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (11).txt,,4.811676083,16.326530612,1,1,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (83).txt,,7.673795918,9.309021113,3,3,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (200).txt,,4.872881356,25.925925926,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (182).txt,,6.811926606,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (46).txt,,5.81185567,9.395973154,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (296).txt,,8.343283582,18.918918919,2,3,0,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (39).txt,,5.911764706,13.178294574,1,2,0,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (90).txt,,5.335365854,19.512195122,2,1,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (202).txt,,7.214285714,8.196721311,2,3,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (768).txt,,5.893586006,12.133891213,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (91).txt,,7.15026185,10.397295013,3,3,1,
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (298).txt,,6.112179487,11.510791367,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (411).txt,,6.50343879,12.698412698,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (614).txt,,6.514934289,11.418685121,2,2,1,
data/ppVietnamese_by_catalog/Easy/t/t (3).txt,,5.13559322,19.642857143,1,1,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (217).txt,,5.399515738,9.941520468,1,1,1,
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (210).txt,,5.27148704,18.987341772,2,1,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (473).txt,,7.090997096,8.679927667,3,3,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (770).txt,,6.90960452,8.695652174,2,3,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (736).txt,,5.805555556,9.401709402,2,2,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (43).txt,,6.217391304,17.741935484,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (21).txt,,6.648854962,11.111111111,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (389).txt,,7.472906404,8.951707892,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (101).txt,,6.73015873,14.102564103,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (497).txt,,7.014336918,14.285714286,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (656).txt,,6.32967033,15.68627451,1,2,0,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (66).txt,,5.402173913,15.322580645,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (152).txt,,5.80615942,13.966480447,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (14).txt,,7.361766182,10.51212938,3,3,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (410).txt,,5.824701195,16.853932584,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (341).txt,,6.610294118,16.666666667,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (354).txt,,7.304090101,15.291750503,3,2,0,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (70).txt,,5.97985782,10.365853659,1,2,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (284).txt,,5.715608466,13.765182186,2,1,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (226).txt,,6.615384615,20.588235294,2,2,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (214).txt,,5.294444444,16.049382716,2,1,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (160).txt,,5.831896552,12.121212121,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (37).txt,,5.301075269,13.513513514,1,1,1,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (91).txt,,6.041189931,14.880952381,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (727).txt,,5.909871245,5.263157895,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (728).txt,,5.696404794,10.344827586,2,1,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (24).txt,,5.691860465,19.047619048,2,1,0,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (26).txt,,5.1002331,17.857142857,1,1,1,
data/ppVietnamese_by_catalog/Easy/jk/jk (10).txt,,4.768683274,11.764705882,1,1,1,
data/ppVietnamese_by_catalog/Easy/mn/mn (43).txt,,5.227848101,12.173913043,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (204).txt,,6.4125,16.129032258,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (448).txt,,6.504504505,14.341085271,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (135).txt,,4.998349835,19.213973799,1,1,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (26).txt,,6.474226804,10.227272727,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (597).txt,,6.791139241,16.766467066,1,2,0,
data/ppVietnamese_by_catalog/Difficult/lv/lv (50).txt,,6.212819229,12.471655329,3,2,0,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (231).txt,,6.365239295,12.142857143,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (275).txt,,7.190626408,12.937062937,3,2,0,
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (328).txt,,6.272222222,20.689655172,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1094).txt,,6.284285714,12,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (137).txt,,5.353159851,14.814814815,1,1,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (592).txt,,6.408571429,14.379084967,1,2,0,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (50).txt,,7.227324263,14.079422383,3,2,0,
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (18).txt,,6.159763314,18.072289157,1,2,0,
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (128).txt,,5.571428571,14.117647059,2,1,0,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (43).txt,,5.757075472,17.647058824,1,2,0,
data/ppVietnamese_by_catalog/Easy/gs/gs (179).txt,,5.266501241,17.773019272,1,1,1,
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (330).txt,,6.978021978,14.893617021,2,2,1,
data/ppVietnamese_by_catalog/Easy/mn/mn (39).txt,,5.383673469,10.377358491,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (849).txt,,6.127031019,13.333333333,2,2,1,
data/ppVietnamese_by_catalog/Difficult/lv/lv (74).txt,,6.993904973,9.510869565,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (303).txt,,6.477537438,10,2,2,1,
data/ppVietnamese_by_catalog/Easy/t/t (41).txt,,5.37283237,16.296296296,1,1,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (281).txt,,18.191304348,15.238095238,3,3,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (97).txt,,5.411764706,20,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (198).txt,,6.023391813,11.467889908,2,2,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (331).txt,,5.592592593,20,2,1,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (108).txt,,5.843984962,11.827956989,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (162).txt,,5.516363636,16.666666667,1,1,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (224).txt,,6.410423453,14.473684211,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (302).txt,,6.649373882,11.707317073,2,2,1,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (557).txt,,6.798969072,17.97752809,2,2,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (225).txt,,5.858638743,14.444444444,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (488).txt,,7.519808743,11.685393258,3,3,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (742).txt,,6.071849234,18.045112782,2,2,1,
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (541).txt,,5.857142857,10.769230769,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (145).txt,,6.723529412,14.705882353,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (230).txt,,6.011494253,22.727272727,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (287).txt,,6.56797153,14.432989691,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (478).txt,,6.939272873,10.793650794,3,2,0,
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (709).txt,,6.368965517,13.178294574,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (577).txt,,5.125,16.666666667,1,1,1,
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (47).txt,,5.322327044,15.77540107,1,1,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (341).txt,,6.415841584,11.483253589,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (23).txt,,5.548780488,20.454545455,1,1,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (82).txt,,5.763190184,16.071428571,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (202).txt,,4.796460177,17.322834646,1,1,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (217).txt,,6.72,8.860759494,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (686).txt,,5.991869919,18.75,1,2,0,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (81).txt,,5.201980198,18.220338983,1,1,1,
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,,6.15,11.538461538,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tl/tl (60).txt,,7.352236251,9.529860229,3,3,1,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (203).txt,,6.028169014,12.295081967,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (280).txt,,5.365435356,14.173228346,1,1,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (428).txt,,5.910377358,13.157894737,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (171).txt,,7.814975845,11.805555556,3,3,1,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (163).txt,,6.753968254,13.289036545,2,2,1,
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,,7.084588894,10.902255639,3,3,1,
data/ppVietnamese_by_catalog/Easy/t/t (33).txt,,6.032967033,14.503816794,1,2,0,
data/ppVietnamese_by_catalog/Easy/ebe/ebe (59).txt,,4.831134565,17.647058824,1,1,1,
data/ppVietnamese_by_catalog/Difficult/l/l (78).txt,,7.238193371,12.790697674,3,3,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (805).txt,,6.482954545,13.095238095,2,2,1,
data/ppVietnamese_by_catalog/Easy/vm-10/vm-10 (4).txt,,5.691542289,15.286624204,1,1,1,
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (109).txt,,5.58490566,15.094339623,2,1,0,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,,6.616494845,17.857142857,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,,6.423698384,13.181818182,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,,7.337760071,11.148086522,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (422).txt,,7.158746208,12.359550562,3,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (334).txt,,7.549904943,10.456273764,3,3,1,
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (558).txt,,6.414772727,13.333333333,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (83).txt,,5.960093897,16.76300578,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (246).txt,,6.146666667,22.222222222,1,2,0,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (66).txt,,7.95898838,10.126582278,3,3,1,
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (86).txt,,5.636,14.772727273,1,1,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (132).txt,,6.00967118,9.895833333,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (982).txt,,6.792742498,19.883040936,3,2,0,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (561).txt,,5.82832618,20.689655172,2,2,1,
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (15).txt,,6.256410256,11.111111111,1,2,0,
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (55).txt,,6.066390041,11.926605505,2,2,1,
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,,5.785714286,10.975609756,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (720).txt,,5.734375,17.5,2,2,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (346).txt,,7.709444021,9.411764706,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (46).txt,,7.267969526,10.815602837,3,3,1,
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,,7.361373391,10.789473684,3,3,1,
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (194).txt,,5.983240223,19.383259912,2,2,1,
data/ppVietnamese_by_catalog/Easy/sgk/sgk (466).txt,,5.666666667,0,1,1,1,
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (17).txt,,5.620689655,24.444444444,1,1,1,
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,,5.950704225,24.657534247,2,2,1,
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,,5.858347386,11.520737327,2,2,1,
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (232).txt,,5.704989154,12.23628692,2,1,0,
data/ppVietnamese_by_catalog/Difficult/l/l (30).txt,,6.669126691,14.574898785,3,2,0,
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (140).txt,,6.302658487,9.259259259,2,2,1,
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (14).txt,,6.331210191,13.043478261,2,2,1,
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (298).txt,,6.299382716,10.218978102,2,2,1,
